CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau;Jaccard;Ground,truth,times;Predicted,times;RMSE;MAE
7012;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;6906;7152,221874;;246,2218742
7013;4;§¦¬;§¦¬;1;1;1;6356;6759,102257;;403,1022569
7014;4;§¦¬;§¦¬;1;1;1;6472;19416,71981;;12944,71981
7015;4;§¦¬;§¦¬;1;1;1;4279;6385,122411;;2106,122411
7016;4;§¦¬;§¦¬;1;1;1;2801;7539,938955;;4738,938955
7017;4;§¦¬;§¦¬;1;1;1;2569;7011,668988;;4442,668988
7018;4;§¦¬;§¦¬;1;1;1;5916;6682,170376;;766,170376
7019;4;§¦¬;§¦¬;1;1;1;3974;6499,953425;;2525,953425
702;4;§¦¬;§¦¬;1;1;1;1548;9268,689045;;7720,689045
7020;4;§¦¬;§¦¬;1;1;1;37282;6430,929279;;30851,07072
7021;4;§¦¬;§¦¬;1;1;1;5796;6487,324291;;691,3242907
7022;4;§¦¬;§¦¬;1;1;1;4676;9174,303485;;4498,303485
7023;4;§¦¬;§¦¬;1;1;1;3578;19888,07784;;16310,07784
7026;4;§¦¬;§¦¬;1;1;1;28087;42683,13089;;14596,13089
7027;4;§¦¬;§¦¬;1;1;1;7879;34603,40129;;26724,40129
703;4;§¦¬;§¦¬;1;1;1;2285;9492,345997;;7207,345997
7030;4;§¦¬;§¦¬;1;1;1;12354;77020,37126;;64666,37126
7032;4;§¦¬;§¦¬;1;1;1;14230;19760,74429;;5530,744294
7035;4;§¦¬;§¦¬;1;1;1;28652;18735,28294;;9916,71706
7036;4;§¦¬;§¦¬;1;1;1;32852;9206,083517;;23645,91648
7037;4;ª¡§¦¬;ª¡§¦¬;1;1;1;51624;59498,6272;;7874,627202
7038;4;§¦¬;§¦¬;1;1;1;6011;6330,408535;;319,4085355
704;4;§¦¬;§¦¬;1;1;1;2869;9473,212271;;6604,212271
7040;4;§¦¬;§¦¬;1;1;1;4189;9167,993694;;4978,993694
7041;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;4699;25379,90086;;20680,90086
7042;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;142472;14017,59046;;128454,4095
7043;4;§¦¬;§¦¬;1;1;1;34321;9210,058363;;25110,94164
7044;4;§¦¬;§¦¬;1;1;1;27125;20693,16217;;6431,837832
7045;4;ª¡§¦¬;ª¡§¦¬;1;1;1;54533;151087,9413;;96554,94134
7046;4;§«¨¢¤ª¡§¦¬;§¦¬;0,3;0,3;0,333333333;9213;9590,41644;;377,4164398
7047;4;£;¨¢¤ª¡§¦¬;0;0;0;539;11009,9251;;10470,9251
7048;4;ª¡§¦¬;ª¡§¦¬;1;1;1;87788;60557,79809;;27230,20191
7049;4;§¦¬;§¦¬;1;1;1;12289;25226,54254;;12937,54254
705;4;§¦¬;§¦¬;1;1;1;13204;9474,932343;;3729,067657
7050;4;§¦¬;§¦¬;1;1;1;14719;9556,29034;;5162,70966
7051;4;§¦¬;§¦¬;1;1;1;3713;9560,818028;;5847,818028
7052;4;§¦¬;§¦¬;1;1;1;22785;11408,1637;;11376,8363
7053;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;1315;11013,17637;;9698,176369
7054;4;§¦¬;§¦¬;1;1;1;1816;9621,71872;;7805,71872
7055;4;§¦¬;§¦¬;1;1;1;7325;9568,060345;;2243,060345
7056;4;§¦¬;§¦¬;1;1;1;1134;9569,035677;;8435,035677
7057;4;§¦¬;§¦¬;1;1;1;17918;10811,82606;;7106,173945
7058;4;§¦¬;§¦¬;1;1;1;17927;9656,275171;;8270,724829
7059;4;«¨¢¤ª¡¨¢¤ª¨¢¤ª¡§¦¬;§¦¬;0,166666667;0,166666667;0,333333333;26053;9592,584153;;16460,41585
706;4;§¦¬;§¦¬;1;1;1;4143;9410,515086;;5267,515086
7060;4;§¦¬;§¦¬;1;1;1;4641;9509,93583;;4868,93583
7061;4;¢¤ª¡§¦¥;¢¤ª¡§¦¬;0,857142857;0,857142857;0,75;120518;11314,53679;;109203,4632
7062;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;9206;27224,60409;;18018,60409
7063;4;§¦¬;§¦¬;1;1;1;1778;9599,653799;;7821,653799
7064;4;§¦¬;§¦¬;1;1;1;5809;20977,00337;;15168,00337
7065;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;2049;10785,34626;;8736,346263
7066;4;§¦¬;§¦¬;1;1;1;10398;9586,420674;;811,5793259
7067;4;¨¢¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,421052632;0,421052632;0,8;27089;10802,4176;;16286,5824
7068;4;§¦¬;§¦¬;1;1;1;2367;9577,824185;;7210,824185
707;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;3200;9338,310652;;6138,310652
7070;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;7788;9354,970739;;1566,970739
7071;4;ª¡§¦¬;ª¡§¦¬;1;1;1;46017;71491,42916;;25474,42916
7072;4;§¦¬;§¦¬;1;1;1;25511;11863,12536;;13647,87464
7073;4;§¦¬;§¦¬;1;1;1;26158;9544,659754;;16613,34025
7075;4;§¦¬;§¦¬;1;1;1;4589;9520,476212;;4931,476212
7076;4;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;47315;183885,7077;;136570,7077
7077;4;§¦¬;§¦¬;1;1;1;9876;12701,8688;;2825,868802
7078;4;§¦¬;§¦¬;1;1;1;9427;37467,45923;;28040,45923
7079;4;§¦¬;§¦¬;1;1;1;6874;23899,75051;;17025,75051
708;4;§¦¬;§¦¬;1;1;1;2526;9067,321198;;6541,321198
7080;4;¨¢¤ª¡§¦¬;§¦¬;0,375;0,375;0,375;35237;69996,62537;;34759,62537
7081;4;§¦¬;§¦¬;1;1;1;4134;9565,197348;;5431,197348
7082;4;¨¢¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,421052632;0,421052632;0,8;17877;10864,03014;;7012,969862
7083;4;§¦¬;§¦¬;1;1;1;4232;9573,582712;;5341,582712
7084;4;§¦¬;§¦¬;1;1;1;30852;12622,28263;;18229,71737
7085;4;§¦¬;§¦¬;1;1;1;19688;20245,99554;;557,9955421
7086;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;11876;12477,91524;;601,9152355
7087;4;ª¡§¦¬;ª¡§¦¬;1;1;1;13179;37198,65647;;24019,65647
7088;4;«¨¢¤ª«¨¢¤ª¡§¦¥;§¦¬;0,142857143;0,142857143;0,2;123137;138622,5828;;15485,58281
7089;4;§¦¬;§¦¬;1;1;1;39563;42792,40846;;3229,408457
709;4;§¦¬;§¦¬;1;1;1;686;10711,87907;;10025,87907
7090;4;§¦¬;§¦¬;1;1;1;1870;9584,96348;;7714,96348
7091;4;§¦¬;§¦¬;1;1;1;3158;9821,241949;;6663,241949
7092;4;¢¤ª¡«¨¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,388888889;0,388888889;0,777777778;14338;10005,84016;;4332,159844
7093;4;§¦¬;§¦¬;1;1;1;5665;9563,966394;;3898,966394
7094;4;¢¤ª«¨¢¤ª¨¢¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,388888889;0,388888889;0,777777778;425139;9906,431141;;415232,5689
7095;4;¨¢¤ª«¨¢¤ª«©¨¢¤ª«©¨¢¤ª«©£;¨¢¤ª¡§¦¬;0,166666667;0,166666667;0,363636364;178632;10842,13172;;167789,8683
7096;4;§¦¬;§¦¬;1;1;1;8126;9600,572178;;1474,572178
7097;4;¨¢¤ª«¨¢¤ª¡«©¨¢¤ª¡§¦¨¢¤ª¡§«£;¨¢¤ª¡§¦¬;0,259259259;0,259259259;0,636363636;21845;10437,75564;;11407,24436
7098;4;§¦¬;§¦¬;1;1;1;2756;9567,708592;;6811,708592
7099;4;§¦¬;§¦¬;1;1;1;17138;9581,279202;;7556,720798
7100;4;§¦¬;§¦¬;1;1;1;5305;22859,45845;;17554,45845
7101;4;§£;§¦¬;0,333333333;0,333333333;0,25;1017;9577,132046;;8560,132046
7102;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;4652;10796,06403;;6144,064032
7103;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;518491;79063,61852;;439427,3815
7104;4;§¦¬;§¦¬;1;1;1;21762;8672,375221;;13089,62478
7105;4;§¦¬;§¦¬;1;1;1;3716;9607,510868;;5891,510868
7106;4;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;7056;8956,710133;;1900,710133
7108;4;§¦¬;§¦¬;1;1;1;6463;9819,46299;;3356,46299
711;4;§¦¬;§¦¬;1;1;1;2523;9449,450978;;6926,450978
7111;4;§¦¬;§¦¬;1;1;1;1625;9580,388271;;7955,388271
7112;4;§¦¬;§¦¬;1;1;1;10283;9587,192862;;695,8071377
7113;4;§¦¬;§¦¬;1;1;1;4737;9684,308166;;4947,308166
7114;4;§¦¬;§¦¬;1;1;1;23683;9552,901587;;14130,09841
7115;4;§¦¬;§¦¬;1;1;1;3864;9575,479809;;5711,479809
7116;4;§¦¬;§¦¬;1;1;1;3891;9580,438936;;5689,438936
7117;4;§¦¬;§¦¬;1;1;1;1703;9581,029746;;7878,029746
7118;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;69261;106851,1594;;37590,15942
7119;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;9350;10919,99818;;1569,998185
712;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;4493;9588,003019;;5095,003019
7120;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;34807;10330,38919;;24476,61081
7121;4;§¦¬;§¦¬;1;1;1;5430;8847,10596;;3417,10596
7122;4;§¦¬;§¦¬;1;1;1;80470;145195,9889;;64725,98892
7123;4;£;§¦¬;0;0;0;89185;46190,95583;;42994,04417
7125;4;§¦¬;§¦¬;1;1;1;15874;9575,569168;;6298,430832
7126;4;§¦¬;§¦¬;1;1;1;36749;9582,697581;;27166,30242
7127;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;4074;10819,33101;;6745,331009
7129;4;§¦¬;§¦¬;1;1;1;2133;9835,376041;;7702,376041
713;4;§¦¬;§¦¬;1;1;1;12056;9403,789697;;2652,210303
7130;4;§¦¬;§¦¬;1;1;1;31025;110324,7273;;79299,72731
7131;4;§¦¬;§¦¬;1;1;1;30252;28800,87361;;1451,126392
7132;4;§¦¬;§¦¬;1;1;1;4029;9673,815548;;5644,815548
7133;4;§¦¬;§¦¬;1;1;1;35937;86992,22619;;51055,22619
7134;4;§¦¬;§¦¬;1;1;1;25565;11129,97437;;14435,02563
7135;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;43814;46247,83173;;2433,831733
7136;4;§¦¬;§¦¬;1;1;1;3176;9660,566825;;6484,566825
7137;4;§¦¬;§¦¬;1;1;1;17094;9595,578106;;7498,421894
7138;4;§¦¬;§¦¬;1;1;1;5887;9584,609188;;3697,609188
7139;4;§¦¬;§¦¬;1;1;1;5339;10037,5694;;4698,569401
714;4;§¦¬;§¦¬;1;1;1;2144;9377,49479;;7233,49479
7140;4;§¦¬;§¦¨¢¤ª¡§¦¬;0,3;0,3;0,375;43169;165300,5058;;122131,5058
7141;4;§¦¬;§¦¬;1;1;1;37851;144969,3065;;107118,3065
7142;4;§¦¬;§¦¬;1;1;1;3746;9678,590878;;5932,590878
7143;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;78666;18554,15813;;60111,84187
7144;4;§¦¬;§¦¬;1;1;1;389;9547,064589;;9158,064589
7145;4;¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,636363636;0,636363636;0,875;10815;20320,50917;;9505,509165
7146;4;ª¡§¦¬;ª¡§¦¬;1;1;1;43531;107922,9528;;64391,9528
7147;4;§¦¬;§¦¬;1;1;1;823;9383,987289;;8560,987289
7148;4;¨¢¤ª«¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,615384615;0,615384615;0,888888889;4552;10910,05647;;6358,056473
7149;4;§¦¬;§¦¬;1;1;1;4829;9657,825109;;4828,825109
715;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;66411;28238,19653;;38172,80347
7150;4;§¦¬;§¦¬;1;1;1;1256;6156,620843;;4900,620843
7151;4;§¦¬;§¦¬;1;1;1;1643;9570,997466;;7927,997466
7152;4;§¦¬;§¦¬;1;1;1;4235;9574,843292;;5339,843292
7153;4;¢¤ª¡£;¢¤ª¡§¦¬;0,571428571;0,571428571;0,5;130508;126707,7733;;3800,226685
7154;4;§¦¬;§¦¬;1;1;1;7557;71919,71284;;64362,71284
7155;4;¡¨¤ª¡¨¤ª¨¤ª¡§¦¬;¡§¦¬;0,266666667;0,266666667;0,571428571;4189;9082,423608;;4893,423608
7156;4;§¦¬;§¦¬;1;1;1;55585;42216,15653;;13368,84347
7157;4;§¦¬;§¦¬;1;1;1;2969;9640,273486;;6671,273486
7159;4;§¦¬;§¦¬;1;1;1;3999;9581,119226;;5582,119226
716;4;§¦¬;§¦¬;1;1;1;2355;9639,506135;;7284,506135
7160;4;§¦¬;§¦¬;1;1;1;7642;9529,728323;;1887,728323
7161;4;§¦¬;§¦¬;1;1;1;4850;9486,625444;;4636,625444
7162;4;§¦¬;§¦¬;1;1;1;6918;9470,020495;;2552,020495
7163;4;§¦¬;§¦¬;1;1;1;5175;9442,464162;;4267,464162
7164;4;§¦¬;§¦¬;1;1;1;3347;9391,326584;;6044,326584
7165;4;§¦¬;§¦¬;1;1;1;2623;9400,351247;;6777,351247
7166;4;§¦¬;§¦¬;1;1;1;11534;9444,934052;;2089,065948
7168;4;§¦¬;§¦¬;1;1;1;5135;9362,187664;;4227,187664
7169;4;§¦¬;§¦¬;1;1;1;6956;9583,719587;;2627,719587
717;4;§¦¬;§¦¬;1;1;1;1635;9087,796156;;7452,796156
7170;4;§¦¬;§¦¬;1;1;1;3074;9530,746702;;6456,746702
7171;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;3547;9518,400397;;5971,400397
7172;4;§¦¬;§¦¬;1;1;1;2427;9502,255786;;7075,255786
7174;4;§¦¬;§¦¬;1;1;1;12075;9470,963784;;2604,036216
7177;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;11411;29706,9742;;18295,9742
7178;4;§¦¬;§¦¬;1;1;1;12035;9634,551361;;2400,448639
7179;4;§¦¬;§¦¬;1;1;1;9362;9782,571475;;420,5714745
718;4;§¦¬;§¦¬;1;1;1;99105;39354,50972;;59750,49028
7180;4;¨¢¤ª¨£;¨¢¤ª¡§¦¬;0,5;0,5;0,444444444;14412;11005,58726;;3406,412744
7181;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;21188;9839,071686;;11348,92831
7182;4;§¦¬;§¦¬;1;1;1;32915;113616,0467;;80701,04668
7183;4;§¦¬;§¦¬;1;1;1;17823;39512,89246;;21689,89246
7184;4;«¨¢¤ª¡¨¢¤ª¡§¦¬;§¦¬;0,214285714;0,214285714;0,333333333;51106;160043,9816;;108937,9816
7185;4;§¦¬;§¦¬;1;1;1;3598;9547,811868;;5949,811868
7186;4;¨¢¤ª«¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,615384615;0,615384615;0,888888889;6427;11221,72426;;4794,724261
7187;4;§¦¬;§¦¬;1;1;1;7510;9514,99266;;2004,99266
7188;4;§¦¬;§¦¬;1;1;1;26625;32982,20604;;6357,206042
7189;4;§¦¬;§¦¬;1;1;1;41419;147075,7918;;105656,7918
719;4;§¦¬;§¦¬;1;1;1;12663;33774,58143;;21111,58143
7190;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;3438;9506,199315;;6068,199315
7191;4;§¦¬;§¦¬;1;1;1;2072;9117,811497;;7045,811497
7192;4;§£;§¦¬;0,333333333;0,333333333;0,25;628;9506,122652;;8878,122652
7193;4;ª¡«¨¢¤ª¡§¦¬;ª¡§¦¬;0,454545455;0,454545455;0,555555556;26457;9853,969985;;16603,03002
7194;4;§¦¬;§¦¬;1;1;1;45895;162403,245;;116508,245
7196;4;§¦¬;§¦¬;1;1;1;15031;9485,81299;;5545,18701
7197;4;§¦¬;§¦¬;1;1;1;2704;9483,570307;;6779,570307
7198;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;9763;9687,879023;;75,1209771
7199;4;§¦¬;§¦¬;1;1;1;11845;9458,765;;2386,235
720;4;¨¢¤ª¡§¦¬;§¦¬;0,375;0,375;0,375;18506;28985,28294;;10479,28294
7200;4;§¦¬;§¦¬;1;1;1;50505;74939,86985;;24434,86985
7201;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;18540;9461,936582;;9078,063418
7202;4;§¦¬;§¦¬;1;1;1;10905;9485,009967;;1419,990033
7203;4;§¦¬;§¦¬;1;1;1;2728;9429,129949;;6701,129949
7204;4;§¦¬;§¦¬;1;1;1;3596;9417,934913;;5821,934913
7206;4;§¦¬;§¦¬;1;1;1;5128;9373,549085;;4245,549085
7207;4;§¦¬;§¦¨¢¤ª¡§¦¬;0,3;0,3;0,375;45977;165264,6327;;119287,6327
7208;4;§¦¬;§¦¬;1;1;1;36695;50553,40376;;13858,40376
7209;4;§¦¬;§¦¬;1;1;1;1504;9354,413424;;7850,413424
721;4;§¦¬;§¦¬;1;1;1;5593;9182,32174;;3589,32174
7210;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;3103;10161,34829;;7058,348294
7211;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;6408;9337,611498;;2929,611498
7212;4;§¦¬;§¦¬;1;1;1;49238;71903,56606;;22665,56606
7213;4;§¦¬;§¦¬;1;1;1;20088;63731,11293;;43643,11293
7214;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;10444;9317,857821;;1126,142179
7215;4;§¦¬;§¦¬;1;1;1;13227;9293,249975;;3933,750025
7216;4;§¦¬;§¦¬;1;1;1;5421;9321,440649;;3900,440649
7217;4;¨¢¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,421052632;0,421052632;0,8;10693;9959,38335;;733,6166504
7218;4;§¦¬;§¦¬;1;1;1;3475;9241,77334;;5766,77334
7219;4;ª¡§¦¬;ª¡§¦¬;1;1;1;50399;171207,7742;;120808,7742
722;4;§¦¬;§¦¬;1;1;1;1705;9154,485358;;7449,485358
7220;4;§¦¥;§¦¨¢¤ª¡§¦¬;0,2;0,2;0,222222222;34117;130097,2986;;95980,29856
7221;4;§¦¬;§¦¬;1;1;1;27265;88908,68923;;61643,68923
7222;4;§¦¬;§¦¬;1;1;1;30234;33981,03404;;3747,034037
7223;4;¨¢¤ª¡§¦¥;§¦¬;0,25;0,25;0,222222222;31909;91898,15678;;59989,15678
7224;4;§¦¬;§¦¬;1;1;1;6411;9572,787429;;3161,787429
7225;4;§¦¬;§¦¬;1;1;1;12124;11123,91198;;1000,08802
7226;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;29466;9559,613313;;19906,38669
7227;4;§¦¬;§¦¬;1;1;1;1407;9643,844948;;8236,844948
7228;4;£;§¦¬;0;0;0;13187;9626,963336;;3560,036664
7229;4;§¦¬;§¦¬;1;1;1;3338;9567,806537;;6229,806537
723;4;§¦¬;§¦¬;1;1;1;19989;36409,46706;;16420,46706
7230;4;§¦¬;§¦¬;1;1;1;76521;136143,0739;;59622,07388
7231;4;¡§¦¬;¡§¦¬;1;1;1;12682;29047,68266;;16365,68266
7232;4;§¦¬;§¦¬;1;1;1;22341;69619,73876;;47278,73876
7233;4;¢£;¢¤ª¡§¦¬;0,142857143;0,142857143;0,125;1417;11283,8206;;9866,820599
7234;4;£;§¦¬;0;0;0;23807;89177,83661;;65370,83661
7235;4;§¦¬;§¦¬;1;1;1;4734;9535,41393;;4801,41393
7236;4;§¦¬;§¦¬;1;1;1;50958;140404,1765;;89446,17652
7237;4;§¦¬;§¦¬;1;1;1;11631;9514,702091;;2116,297909
7238;4;§¦¬;§¦¬;1;1;1;32619;72297,56052;;39678,56052
7239;4;§¦¬;§¦¬;1;1;1;6070;9487,926894;;3417,926894
724;4;§¦¬;§¦¬;1;1;1;1021;9137,019588;;8116,019588
7240;4;ª¡§¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,625;4485;9830,279308;;5345,279308
7241;4;£;§¦¬;0;0;0;8495;9478,539112;;983,5391123
7242;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;16761;63269,30303;;46508,30303
7243;4;§¦¬;§¦¬;1;1;1;3236;9473,346854;;6237,346854
7244;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;23695;25615,10097;;1920,100972
7245;4;§¦¬;§¦¬;1;1;1;28323;9450,262586;;18872,73741
7246;4;§¦¬;§¦¬;1;1;1;9657;9584,567834;;72,4321665
7247;4;§¦¬;§¦¬;1;1;1;31184;74495,28025;;43311,28025
7248;4;«¨¢¤ª«¨¢¤ª¡§¦¬;§¦¬;0,214285714;0,214285714;0,333333333;5001;9487,913714;;4486,913714
7249;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;46050;26845,31119;;19204,68881
725;4;§¦¬;§¦¬;1;1;1;73139;133054,403;;59915,403
7250;4;§¦¬;§¦¬;1;1;1;2684;9394,292241;;6710,292241
7251;4;¨¢¤ª¡¨¢¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,533333333;0,533333333;1;104891;19884,61291;;85006,38709
7252;4;§¦¬;§¦¬;1;1;1;6128;9384,712803;;3256,712803
7253;4;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;89202;9526,729292;;79675,27071
7254;4;§¦¬;§¦¨¢¤ª¡§¦¬;0,3;0,3;0,375;43150;164440,2871;;121290,2871
7255;4;§¦¬;§¦¬;1;1;1;7158;9279,708144;;2121,708144
7256;4;¨¢¤ª¨¢¤ª«¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,470588235;0,470588235;0,888888889;8615;10054,34061;;1439,340614
7257;4;ª¡§¦¬;ª¡§¦¬;1;1;1;43598;212726,0582;;169128,0582
7258;4;§¦¬;§¦¬;1;1;1;18832;41031,58886;;22199,58886
7259;4;§¦¬;§¦¬;1;1;1;2771;9205,939018;;6434,939018
726;4;§¦¬;§¦¬;1;1;1;84790;176708,6976;;91918,69757
7260;4;§¦¬;§¦¬;1;1;1;68402;177806,0143;;109404,0143
7261;4;§¦¬;§¦¬;1;1;1;17685;9571,316571;;8113,683429
7262;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;6804;10795,139;;3991,139002
7263;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;5027;9694,664751;;4667,664751
7264;4;§¦¬;§¦¬;1;1;1;13499;9571,915241;;3927,084759
7267;4;¡§¦¨¢¤ª¡§¦¬;¡§¦¬;0,363636364;0,363636364;0,5;12978;29170,07558;;16192,07558
7268;4;«¨¢¤ª¡§¨¢¨¢¤ª«¨¢¤ª¡§¦¬;§¦¬;0,136363636;0,136363636;0,333333333;264137;9554,414887;;254582,5851
7269;4;£;¢¤ª¡§¦¬;0;0;0;152221;114329,3868;;37891,6132
727;4;§¦¬;§¦¬;1;1;1;1295;8714,61752;;7419,61752
7270;4;§¦¬;§¦¬;1;1;1;3797;9548,676075;;5751,676075
7271;4;§¦¬;§¦¬;1;1;1;52350;154166,031;;101816,031
7272;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;39355;118992,2086;;79637,20858
7273;4;§¦¬;§¦¬;1;1;1;22858;72247,10082;;49389,10082
7274;4;«¨©¨¢¤ª¡«¨¢¤ª«¨¢¤ª¡§¦¬;§¦¬;0,136363636;0,136363636;0,3;40919;56593,79661;;15674,79661
7275;4;§¦¬;§¦¬;1;1;1;3016;9525,792896;;6509,792896
7276;4;§¦¬;§¦¬;1;1;1;47489;70018,95305;;22529,95305
7277;4;§¦¬;§¦¬;1;1;1;1547;9518,071013;;7971,071013
7278;4;§¦¬;§¦¬;1;1;1;38145;153524,6682;;115379,6682
7279;4;§¦¬;§¦¬;1;1;1;6042;9503,643573;;3461,643573
728;4;§¦¬;§¦¬;1;1;1;3342;8636,509098;;5294,509098
7280;4;§¦¬;§¦¬;1;1;1;58585;85196,95546;;26611,95546
7281;4;§¦¬;§¦¬;1;1;1;3610;9492,379492;;5882,379492
7282;4;¨¢¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,421052632;0,421052632;0,8;18923;10536,55099;;8386,449007
7283;4;§£;§¦¬;0,333333333;0,333333333;0,25;998;9451,566334;;8453,566334
7284;4;£;§¦¬;0;0;0;53;9428,466346;;9375,466346
7285;4;§¦¬;§¦¨¢¤ª¡§¦¬;0,3;0,3;0,375;73504;107722,3176;;34218,3176
7286;4;§¦¬;§¦¬;1;1;1;46652;152662,0126;;106010,0126
7287;4;«¨¢¤ª¡§¦¬;§¦¬;0,333333333;0,333333333;0,333333333;12175;9421,543255;;2753,456745
7288;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;23002;15700,58688;;7301,413116
7289;4;§¦¬;§¦¬;1;1;1;5466;9438,389678;;3972,389678
729;4;§¦¬;§¦¬;1;1;1;2389;8611,079003;;6222,079003
7290;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;8163;9376,171937;;1213,171937
7291;4;§¦¬;§¦¬;1;1;1;58849;145781,7555;;86932,75547
7292;4;¤¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,666666667;0,666666667;0,75;4981;7499,020598;;2518,020598
7293;4;§¦¬;§¦¬;1;1;1;42662;147441,1437;;104779,1437
7294;4;§¦¬;§¦¬;1;1;1;4156;9206,252198;;5050,252198
7295;4;§¦¬;§¦¬;1;1;1;12335;9467,676119;;2867,323881
7296;4;¨¢¤¨¢¤ª«¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,5;0,5;0,888888889;33195;18805,46936;;14389,53064
7297;4;§¦¬;§¦¬;1;1;1;31312;9605,819092;;21706,18091
7298;4;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;7272;9537,354921;;2265,354921
7299;4;ª¡§¦¬;ª¡§¦¬;1;1;1;12193;32189,5864;;19996,5864
73;4;§¦¬;§¦¬;1;1;1;9417;8916,840505;;500,1594946
730;4;§¦¥;§¦¬;0,666666667;0,666666667;0,5;3008;9332,71537;;6324,71537
7300;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;4180;10834,73729;;6654,737288
7301;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;20929;10148,45967;;10780,54033
7302;4;§¦¬;§¦¬;1;1;1;15909;35017,56407;;19108,56407
7303;4;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;4355;10614,31637;;6259,316368
7304;4;¨¢¤ª¨¢¤ª¨¢¤ª¡§¦¥;¨¢¤ª¡§¦¬;0,4375;0,4375;0,777777778;15035;10682,67207;;4352,327926
7305;4;§¦¬;§¦¬;1;1;1;4981;9549,268457;;4568,268457
7307;4;§¦¬;§¦¬;1;1;1;25298;9559,362164;;15738,63784
7308;4;§¦¬;§¦¬;1;1;1;6616;9533,035334;;2917,035334
